2019-07-01T17:12:44.648437{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1606, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:13:44.332460{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1612, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:14:44.171080{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1596, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '0cb7e377-a308-44e8-91f7-07eea1d96129']}
2019-07-01T17:15:44.070715{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1589, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:16:44.009488{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1586, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:21:44.808043{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1545, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:22:44.188927{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1520, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:23:44.338993{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1510, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:24:44.341188{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1516, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:25:44.205461{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1468, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:26:44.170452{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1448, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
2019-07-01T17:27:44.050153{'id': '34741050608', 'user_id': '70302631', 'user_name': 'CurtisRyan_', 'game_id': '32982', 'community_ids': ['191bf229-349f-43d1-9337-8a693aa2406d', 'f25d8d03-c3f5-449c-bac5-6a502b347123', 'fd0eab99-832a-4d7e-8cc0-04d73deb2e54'], 'type': 'live', 'title': 'Curtis || NoPixel || !ontherun !milo', 'viewer_count': 1437, 'started_at': datetime.datetime(2019, 7, 1, 16, 35, 35), 'language': 'en', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_curtisryan_-{width}x{height}.jpg', 'tag_ids': ['0cb7e377-a308-44e8-91f7-07eea1d96129', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']}
