2019-07-01T15:45:44.494637{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2188, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:46:44.462260{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2139, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:47:44.501636{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2101, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:48:44.292426{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2115, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:50:43.911175{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2069, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:51:44.304332{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2054, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:52:44.155722{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2055, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:53:44.670728{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2054, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:54:44.319790{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2051, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:55:44.001039{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2083, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:57:43.871901{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2168, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T15:58:44.323552{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2063, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T16:00:43.886690{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2113, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f9d04efa-6e25-49bf-bf0a-da3e2addaf1b', 'f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568']}
2019-07-01T16:02:43.981079{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2257, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T16:04:43.854351{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2155, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T16:06:43.880550{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2000, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
2019-07-01T16:08:43.923077{'id': '34741263712', 'user_id': '101286926', 'user_name': 'WPMEzony', 'game_id': '27471', 'community_ids': ['630b0566-cee6-42e4-84ad-a18532d7f56b', 'c8f59921-b10b-49ab-99ac-0a8dc49df36d'], 'type': 'live', 'title': 'GALAKTYCZNY MOD O 20 !mody2 !jak 🍯KOD:HONEY🍯😡18+😡', 'viewer_count': 2010, 'started_at': datetime.datetime(2019, 7, 1, 16, 56, 31), 'language': 'pl', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_wpmezony-{width}x{height}.jpg', 'tag_ids': ['f1e3759c-35b3-4858-a50f-8f9cafc2660f', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', '8282259b-a997-4c63-b908-24027f64ac9a', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'f9d04efa-6e25-49bf-bf0a-da3e2addaf1b']}
